location,timestamp,pm2_5,pm10,co,no2,o3,so2,aqi,air_quality
Jakarta,2025-12-01 10:00:00,1.84,5.4,73.35,0.22,39.37,0.16,1.0,Good
Jakarta,2025-12-01 11:00:00,1.7,5.5,74.94,0.31,38.52,0.18,1.0,Good
Jakarta,2025-12-01 12:00:00,1.66,5.71,77.33,0.39,38.08,0.2,1.0,Good
Jakarta,2025-12-01 13:00:00,1.71,5.98,81.49,0.51,37.81,0.22,1.0,Good
Jakarta,2025-12-01 14:00:00,1.76,6.11,85.79,0.64,37.52,0.24,1.0,Good
Jakarta,2025-12-01 15:00:00,1.8,6.19,90.7,0.76,37.45,0.25,1.0,Good
Jakarta,2025-12-01 16:00:00,2.18,6.73,107.8,1.24,36.28,0.33,1.0,Good
Jakarta,2025-12-01 17:00:00,2.89,7.69,134.82,2.01,34.42,0.43,1.0,Good
Jakarta,2025-12-01 18:00:00,3.52,8.39,155.99,2.62,32.86,0.47,1.0,Good
Jakarta,2025-12-01 19:00:00,3.96,8.8,166.86,2.93,31.82,0.48,1.0,Good
Jakarta,2025-12-01 20:00:00,4.37,9.14,174.97,3.02,31.3,0.45,1.0,Good
Jakarta,2025-12-01 21:00:00,4.72,9.25,179.83,2.92,31.3,0.42,1.0,Good
Jakarta,2025-12-01 22:00:00,2.81,6.26,126.42,1.42,35.15,0.26,1.0,Good
Jakarta,2025-12-01 23:00:00,2.13,5.07,110.71,1.02,35.69,0.21,1.0,Good
Jakarta,2025-12-02 00:00:00,1.89,4.48,106.96,0.83,35.81,0.2,1.0,Good
Jakarta,2025-12-02 01:00:00,1.95,4.28,109.56,0.72,36.78,0.22,1.0,Good
Jakarta,2025-12-02 02:00:00,2.31,4.49,114.03,0.69,38.59,0.24,1.0,Good
Jakarta,2025-12-02 03:00:00,2.89,4.99,114.98,0.57,41.0,0.25,1.0,Good
Jakarta,2025-12-02 04:00:00,3.56,5.66,115.2,0.5,42.61,0.25,1.0,Good
Jakarta,2025-12-02 05:00:00,4.27,6.45,117.92,0.51,43.18,0.27,1.0,Good
Jakarta,2025-12-02 06:00:00,4.71,6.96,118.1,0.52,43.01,0.28,1.0,Good
Jakarta,2025-12-02 07:00:00,4.8,7.17,117.47,0.6,42.37,0.29,1.0,Good
Jakarta,2025-12-02 08:00:00,4.66,7.27,121.46,0.85,41.09,0.35,1.0,Good
Jakarta,2025-12-02 09:00:00,4.29,7.14,127.27,1.21,38.94,0.41,1.0,Good
Jakarta,2025-12-02 10:00:00,3.8,6.65,138.15,1.86,35.44,0.49,1.0,Good
Jakarta,2025-12-02 11:00:00,3.57,6.46,155.78,2.36,32.37,0.6,1.0,Good
Jakarta,2025-12-02 12:00:00,3.69,6.85,175.56,2.73,30.27,0.71,1.0,Good
Jakarta,2025-12-02 13:00:00,4.39,7.85,207.6,3.09,28.51,0.79,1.0,Good
Jakarta,2025-12-02 14:00:00,5.13,8.51,231.71,3.13,27.61,0.69,1.0,Good
Jakarta,2025-12-02 15:00:00,5.15,8.03,220.39,2.64,28.97,0.51,1.0,Good
Jakarta,2025-12-02 16:00:00,3.28,5.02,144.93,1.19,34.21,0.24,1.0,Good
Jakarta,2025-12-02 17:00:00,3.51,4.89,145.97,1.08,35.58,0.22,1.0,Good
Jakarta,2025-12-02 18:00:00,4.32,5.47,159.86,1.1,37.03,0.21,1.0,Good
Jakarta,2025-12-02 19:00:00,5.05,6.08,168.75,1.09,38.61,0.2,1.0,Good
Jakarta,2025-12-02 20:00:00,5.85,6.86,178.16,1.11,39.54,0.2,1.0,Good
Jakarta,2025-12-02 21:00:00,6.92,7.96,192.83,1.19,40.3,0.23,1.0,Good
Jakarta,2025-12-02 22:00:00,8.53,9.72,216.53,1.34,40.93,0.29,1.0,Good
Jakarta,2025-12-02 23:00:00,9.62,10.96,230.6,1.39,41.46,0.34,1.0,Good
Jakarta,2025-12-03 00:00:00,10.09,11.59,237.74,1.49,41.61,0.4,2.0,Fair
Jakarta,2025-12-03 01:00:00,10.65,12.31,245.04,1.52,42.69,0.45,2.0,Fair
Jakarta,2025-12-03 02:00:00,12.24,14.07,256.11,1.36,45.94,0.49,2.0,Fair
Jakarta,2025-12-03 03:00:00,14.03,15.88,253.11,1.01,50.49,0.46,2.0,Fair
Jakarta,2025-12-03 04:00:00,10.1,11.53,192.82,0.71,47.07,0.3,2.0,Fair
Jakarta,2025-12-03 05:00:00,7.68,9.08,168.72,0.77,43.27,0.26,1.0,Good
Jakarta,2025-12-03 06:00:00,6.17,7.78,156.41,0.94,40.27,0.25,1.0,Good
Jakarta,2025-12-03 07:00:00,4.49,5.93,140.48,1.07,37.69,0.26,1.0,Good
Jakarta,2025-12-03 08:00:00,3.56,4.83,136.68,1.26,36.0,0.3,1.0,Good
Jakarta,2025-12-03 09:00:00,3.2,4.47,142.62,1.55,34.91,0.35,1.0,Good
Jakarta,2025-12-03 10:00:00,3.02,4.3,153.84,1.91,34.02,0.4,1.0,Good
Jakarta,2025-12-03 11:00:00,2.82,4.03,163.16,2.19,33.76,0.42,1.0,Good
Jakarta,2025-12-03 12:00:00,2.7,3.78,171.38,2.38,33.79,0.43,1.0,Good
Jakarta,2025-12-03 13:00:00,2.88,3.91,192.41,2.79,33.03,0.46,1.0,Good
Jakarta,2025-12-03 14:00:00,3.3,4.29,221.71,3.33,31.96,0.5,1.0,Good
Jakarta,2025-12-03 15:00:00,3.74,4.71,245.78,3.77,30.97,0.5,1.0,Good
Jakarta,2025-12-03 16:00:00,4.17,5.12,265.54,4.17,30.17,0.47,1.0,Good
Jakarta,2025-12-03 17:00:00,4.6,5.58,279.04,4.44,29.45,0.45,1.0,Good
Jakarta,2025-12-03 18:00:00,4.95,6.0,284.15,4.53,28.96,0.43,1.0,Good
Jakarta,2025-12-03 19:00:00,4.96,5.95,274.35,4.28,29.1,0.41,1.0,Good
Jakarta,2025-12-03 20:00:00,4.96,5.89,265.81,4.04,29.31,0.39,1.0,Good
Jakarta,2025-12-03 21:00:00,4.95,5.79,257.29,3.77,29.67,0.35,1.0,Good
Jakarta,2025-12-03 22:00:00,4.75,5.47,239.91,3.27,30.78,0.29,1.0,Good
Jakarta,2025-12-03 23:00:00,4.53,5.14,225.54,2.88,31.46,0.25,1.0,Good
Jakarta,2025-12-04 00:00:00,4.2,4.74,212.82,2.61,32.03,0.23,1.0,Good
Jakarta,2025-12-04 01:00:00,4.02,4.56,207.97,2.55,32.09,0.27,1.0,Good
Jakarta,2025-12-04 02:00:00,3.83,4.39,204.38,2.48,32.57,0.32,1.0,Good
Jakarta,2025-12-04 03:00:00,3.61,4.17,197.24,2.25,33.59,0.33,1.0,Good
Jakarta,2025-12-04 04:00:00,3.59,4.08,181.86,1.55,37.36,0.28,1.0,Good
Jakarta,2025-12-04 05:00:00,4.33,4.85,178.66,1.35,41.2,0.28,1.0,Good
Jakarta,2025-12-04 06:00:00,5.51,6.13,185.62,1.39,44.32,0.33,1.0,Good
Jakarta,2025-12-04 07:00:00,6.58,7.25,189.55,1.43,46.9,0.36,1.0,Good
Jakarta,2025-12-04 08:00:00,7.45,8.27,199.99,1.84,47.96,0.43,1.0,Good
Jakarta,2025-12-04 09:00:00,8.34,9.41,231.12,2.84,47.81,0.61,1.0,Good
Jakarta,2025-12-04 10:00:00,9.39,10.81,286.68,4.58,46.09,0.87,1.0,Good
Jakarta,2025-12-04 11:00:00,9.75,11.3,325.94,5.72,42.95,0.92,1.0,Good
Jakarta,2025-12-04 12:00:00,9.08,10.43,320.98,5.24,41.29,0.73,1.0,Good
Jakarta,2025-12-04 13:00:00,6.6,7.53,248.93,3.17,40.68,0.46,1.0,Good
Jakarta,2025-12-04 14:00:00,6.1,7.1,243.48,2.81,39.36,0.44,1.0,Good
Jakarta,2025-12-04 15:00:00,5.86,6.91,237.75,2.55,38.65,0.41,1.0,Good
Jakarta,2025-12-04 16:00:00,5.76,6.82,230.5,2.35,38.11,0.38,1.0,Good
Jakarta,2025-12-04 17:00:00,6.48,7.65,244.69,2.45,37.61,0.38,1.0,Good
Jakarta,2025-12-04 18:00:00,7.55,8.81,266.17,2.51,37.3,0.35,1.0,Good
Jakarta,2025-12-04 19:00:00,7.68,8.82,260.77,2.24,37.33,0.29,1.0,Good
Jakarta,2025-12-04 20:00:00,7.74,8.78,254.26,2.04,37.22,0.24,1.0,Good
Jakarta,2025-12-04 21:00:00,8.08,9.09,253.38,1.96,36.99,0.22,1.0,Good
Jakarta,2025-12-04 22:00:00,8.8,9.82,261.66,2.01,36.66,0.21,1.0,Good
Jakarta,2025-12-04 23:00:00,9.05,10.03,261.67,1.99,36.31,0.21,1.0,Good
Jakarta,2025-12-05 00:00:00,8.92,9.88,256.12,1.95,36.22,0.23,1.0,Good
Jakarta,2025-12-05 01:00:00,9.52,10.48,264.03,2.01,37.24,0.27,1.0,Good
Jakarta,2025-12-05 02:00:00,10.9,11.91,278.27,2.11,39.36,0.31,2.0,Fair
Jakarta,2025-12-05 03:00:00,11.14,12.09,265.13,1.85,41.53,0.3,2.0,Fair
Jakarta,2025-12-05 04:00:00,9.88,10.81,225.45,1.38,42.06,0.26,1.0,Good
Jakarta,2025-12-05 05:00:00,8.52,9.48,193.72,1.14,40.85,0.25,1.0,Good
Jakarta,2025-12-05 06:00:00,7.33,8.28,174.83,1.06,38.69,0.25,1.0,Good
Jakarta,2025-12-05 07:00:00,5.89,6.78,154.01,0.97,36.46,0.22,1.0,Good
Jakarta,2025-12-05 08:00:00,4.48,5.31,136.81,0.94,34.03,0.2,1.0,Good
Jakarta,2025-12-05 09:00:00,3.4,4.19,125.81,0.96,32.03,0.19,1.0,Good
Jakarta,2025-12-05 10:00:00,2.61,3.36,115.4,0.99,30.77,0.19,1.0,Good
Jakarta,2025-12-05 11:00:00,2.27,3.03,114.42,1.02,29.97,0.2,1.0,Good
Jakarta,2025-12-05 12:00:00,2.3,3.1,117.58,1.01,29.84,0.22,1.0,Good
Jakarta,2025-12-05 13:00:00,2.7,3.57,129.12,1.1,29.67,0.24,1.0,Good
Jakarta,2025-12-05 14:00:00,3.14,4.05,138.31,1.16,29.66,0.24,1.0,Good
Jakarta,2025-12-05 15:00:00,3.37,4.26,140.8,1.15,29.38,0.24,1.0,Good
Jakarta,2025-12-05 16:00:00,3.29,4.06,137.58,1.1,28.76,0.22,1.0,Good
Jakarta,2025-12-05 17:00:00,3.05,3.7,133.58,1.03,28.09,0.19,1.0,Good
Jakarta,2025-12-05 18:00:00,2.76,3.33,127.2,0.9,27.39,0.15,1.0,Good
Jakarta,2025-12-05 19:00:00,2.48,3.0,119.57,0.76,26.79,0.12,1.0,Good
Jakarta,2025-12-05 20:00:00,2.42,2.94,121.1,0.77,26.1,0.12,1.0,Good
Jakarta,2025-12-05 21:00:00,2.42,2.94,127.47,0.85,25.45,0.13,1.0,Good
Jakarta,2025-12-05 22:00:00,2.4,2.91,136.31,0.97,24.91,0.13,1.0,Good
Jakarta,2025-12-05 23:00:00,2.36,2.88,139.62,1.01,24.65,0.13,1.0,Good
Jakarta,2025-12-06 00:00:00,2.37,2.92,140.9,1.05,24.46,0.15,1.0,Good
Jakarta,2025-12-06 01:00:00,2.54,3.24,146.55,1.11,24.29,0.19,1.0,Good
Jakarta,2025-12-06 02:00:00,2.82,3.68,150.29,1.0,25.23,0.23,1.0,Good
Jakarta,2025-12-06 03:00:00,3.14,4.07,147.94,0.77,27.59,0.23,1.0,Good
Jakarta,2025-12-06 04:00:00,4.07,5.08,146.55,0.56,31.74,0.23,1.0,Good
Jakarta,2025-12-06 05:00:00,5.25,6.37,147.35,0.53,34.42,0.25,1.0,Good
Jakarta,2025-12-06 06:00:00,5.25,6.34,139.55,0.5,34.04,0.24,1.0,Good
Jakarta,2025-12-06 07:00:00,4.33,5.26,128.36,0.52,32.3,0.21,1.0,Good
Jakarta,2025-12-06 08:00:00,3.52,4.36,123.69,0.58,30.43,0.2,1.0,Good
Jakarta,2025-12-06 09:00:00,3.1,3.9,126.12,0.72,29.02,0.21,1.0,Good
Jakarta,2025-12-06 10:00:00,2.62,3.3,133.13,0.97,27.95,0.2,1.0,Good
Jakarta,2025-12-06 11:00:00,2.23,2.82,141.84,1.22,27.03,0.2,1.0,Good
Jakarta,2025-12-06 12:00:00,2.38,2.97,154.86,1.43,26.9,0.23,1.0,Good
Jakarta,2025-12-06 13:00:00,3.09,3.85,179.14,1.72,27.19,0.29,1.0,Good
Jakarta,2025-12-06 14:00:00,3.84,4.73,199.69,1.89,27.84,0.34,1.0,Good
Jakarta,2025-12-06 15:00:00,4.27,5.21,209.37,1.84,28.18,0.36,1.0,Good
Jakarta,2025-12-06 16:00:00,4.71,5.69,217.14,1.87,27.88,0.39,1.0,Good
Jakarta,2025-12-06 17:00:00,5.65,6.78,237.69,2.17,27.17,0.44,1.0,Good
Jakarta,2025-12-06 18:00:00,6.58,7.83,258.25,2.45,26.49,0.47,1.0,Good
Jakarta,2025-12-06 19:00:00,6.76,7.94,261.07,2.4,26.19,0.45,1.0,Good
Jakarta,2025-12-06 20:00:00,6.44,7.51,251.07,2.2,25.96,0.39,1.0,Good
Jakarta,2025-12-06 21:00:00,5.93,6.89,236.16,1.94,25.8,0.32,1.0,Good
Jakarta,2025-12-06 22:00:00,5.09,5.93,213.56,1.55,25.84,0.24,1.0,Good
Jakarta,2025-12-06 23:00:00,4.24,4.98,191.7,1.24,25.76,0.19,1.0,Good
Jakarta,2025-12-07 00:00:00,3.64,4.35,175.74,1.12,25.56,0.18,1.0,Good
Jakarta,2025-12-07 01:00:00,3.27,4.03,168.32,1.15,25.35,0.19,1.0,Good
Jakarta,2025-12-07 02:00:00,2.81,3.55,155.02,1.05,25.67,0.19,1.0,Good
Jakarta,2025-12-07 03:00:00,2.31,2.97,136.1,0.82,26.81,0.16,1.0,Good
Jakarta,2025-12-07 04:00:00,1.95,2.57,117.71,0.52,29.31,0.14,1.0,Good
Jakarta,2025-12-07 05:00:00,1.89,2.52,108.2,0.36,31.81,0.13,1.0,Good
Jakarta,2025-12-07 06:00:00,1.89,2.54,102.22,0.26,33.32,0.13,1.0,Good
Jakarta,2025-12-07 07:00:00,1.71,2.38,96.07,0.2,33.85,0.11,1.0,Good
Jakarta,2025-12-07 08:00:00,1.41,2.19,92.54,0.2,33.47,0.11,1.0,Good
Jakarta,2025-12-07 09:00:00,1.18,2.17,90.51,0.23,32.98,0.12,1.0,Good
Jakarta,2025-12-07 10:00:00,1.06,2.36,89.78,0.27,32.67,0.13,1.0,Good
Jakarta,2025-12-07 11:00:00,1.04,2.72,90.34,0.31,32.65,0.14,1.0,Good
Jakarta,2025-12-07 12:00:00,1.07,3.1,91.6,0.35,32.88,0.15,1.0,Good
Jakarta,2025-12-07 13:00:00,1.32,3.79,105.22,0.66,32.34,0.22,1.0,Good
Jakarta,2025-12-07 14:00:00,1.76,4.81,127.72,1.18,31.16,0.33,1.0,Good
Jakarta,2025-12-07 15:00:00,2.2,5.76,147.43,1.63,30.32,0.41,1.0,Good
Jakarta,2025-12-07 16:00:00,2.65,6.17,165.57,2.05,29.58,0.45,1.0,Good
Jakarta,2025-12-07 17:00:00,3.2,6.45,187.63,2.51,28.72,0.48,1.0,Good
Jakarta,2025-12-07 18:00:00,3.81,6.84,209.7,2.97,27.87,0.5,1.0,Good
Jakarta,2025-12-07 19:00:00,4.14,6.8,221.5,3.22,27.53,0.48,1.0,Good
Jakarta,2025-12-07 20:00:00,4.37,6.65,228.45,3.34,27.65,0.46,1.0,Good
Jakarta,2025-12-07 21:00:00,4.77,6.85,238.39,3.51,27.69,0.46,1.0,Good
Jakarta,2025-12-07 22:00:00,5.26,7.26,251.24,3.73,27.63,0.45,1.0,Good
Jakarta,2025-12-07 23:00:00,5.22,7.03,248.74,3.67,28.14,0.41,1.0,Good
Jakarta,2025-12-08 00:00:00,4.36,5.9,222.92,3.12,29.86,0.37,1.0,Good
Jakarta,2025-12-08 01:00:00,2.04,2.98,146.47,1.44,34.29,0.21,1.0,Good
Jakarta,2025-12-08 02:00:00,1.29,2.06,121.93,0.9,36.11,0.16,1.0,Good
Jakarta,2025-12-08 03:00:00,0.93,1.58,108.57,0.55,37.32,0.12,1.0,Good
Jakarta,2025-12-08 04:00:00,0.76,1.38,99.61,0.32,38.43,0.1,1.0,Good
Jakarta,2025-12-08 05:00:00,0.66,1.31,93.74,0.23,38.86,0.08,1.0,Good
Jakarta,2025-12-08 06:00:00,0.59,1.28,90.0,0.2,38.65,0.08,1.0,Good
Jakarta,2025-12-08 07:00:00,0.53,1.29,87.8,0.21,38.3,0.08,1.0,Good
Jakarta,2025-12-08 08:00:00,0.55,1.41,86.16,0.23,37.79,0.09,1.0,Good
Jakarta,2025-12-08 09:00:00,0.61,1.68,85.83,0.26,37.38,0.1,1.0,Good
Jakarta,2025-12-08 10:00:00,0.68,2.07,88.27,0.33,37.3,0.12,1.0,Good
Jakarta,2025-12-08 11:00:00,0.75,2.47,89.19,0.37,37.36,0.14,1.0,Good
Jakarta,2025-12-08 12:00:00,0.83,2.89,88.88,0.36,37.64,0.14,1.0,Good
Jakarta,2025-12-08 13:00:00,0.99,3.39,94.79,0.52,37.62,0.19,1.0,Good
Jakarta,2025-12-08 14:00:00,1.13,3.86,97.9,0.62,37.79,0.21,1.0,Good
Jakarta,2025-12-08 15:00:00,1.28,4.37,99.87,0.7,37.99,0.23,1.0,Good
Jakarta,2025-12-08 16:00:00,1.45,4.94,102.09,0.79,37.96,0.24,1.0,Good
Jakarta,2025-12-08 17:00:00,1.68,5.57,107.55,0.98,37.82,0.28,1.0,Good
Jakarta,2025-12-08 18:00:00,1.9,6.1,113.01,1.16,37.68,0.31,1.0,Good
Jakarta,2025-12-08 19:00:00,2.11,6.56,118.73,1.35,37.35,0.33,1.0,Good
Jakarta,2025-12-08 20:00:00,2.48,7.16,132.68,1.81,36.63,0.4,1.0,Good
Jakarta,2025-12-08 21:00:00,2.84,7.6,145.22,2.22,36.22,0.45,1.0,Good
Jakarta,2025-12-08 22:00:00,3.35,8.11,164.31,2.77,35.66,0.5,1.0,Good
Jakarta,2025-12-08 23:00:00,3.71,8.4,177.75,3.18,35.38,0.55,1.0,Good
Jakarta,2025-12-09 00:00:00,3.99,8.72,191.92,3.65,35.44,0.65,1.0,Good
Jakarta,2025-12-09 01:00:00,4.72,10.03,227.85,4.67,35.14,0.94,1.0,Good
Jakarta,2025-12-09 02:00:00,5.15,10.87,250.9,4.95,36.06,1.14,1.0,Good
Jakarta,2025-12-09 03:00:00,4.52,9.86,221.16,3.64,39.49,0.96,1.0,Good
Jakarta,2025-12-09 04:00:00,3.42,8.11,167.69,1.89,43.83,0.61,1.0,Good
Jakarta,2025-12-09 05:00:00,4.11,8.98,170.98,1.63,48.64,0.67,1.0,Good
Jakarta,2025-12-09 06:00:00,5.36,10.4,175.92,1.45,54.57,0.73,1.0,Good
Jakarta,2025-12-09 07:00:00,6.16,11.29,175.23,1.39,58.72,0.75,1.0,Good
Jakarta,2025-12-09 08:00:00,5.48,10.49,164.38,1.47,57.08,0.69,1.0,Good
Jakarta,2025-12-09 09:00:00,3.94,8.55,142.29,1.27,52.0,0.52,1.0,Good
Jakarta,2025-12-09 10:00:00,2.62,6.82,125.75,1.18,46.6,0.41,1.0,Good
Jakarta,2025-12-09 11:00:00,2.7,6.99,146.58,2.11,44.08,0.6,1.0,Good
Jakarta,2025-12-09 12:00:00,2.92,7.43,166.48,2.82,42.3,0.77,1.0,Good
Jakarta,2025-12-09 13:00:00,3.46,8.48,191.66,3.54,40.38,0.94,1.0,Good
Jakarta,2025-12-09 14:00:00,4.05,9.58,212.11,4.01,38.65,1.04,1.0,Good
Jakarta,2025-12-09 15:00:00,4.19,9.67,210.88,3.75,37.71,0.97,1.0,Good
Jakarta,2025-12-09 16:00:00,2.26,5.94,130.93,1.35,39.82,0.39,1.0,Good
Jakarta,2025-12-09 17:00:00,1.94,5.17,117.97,1.05,39.75,0.29,1.0,Good
Jakarta,2025-12-09 18:00:00,1.88,4.93,116.48,1.02,39.34,0.27,1.0,Good
Jakarta,2025-12-09 19:00:00,1.71,4.43,110.01,0.82,39.38,0.21,1.0,Good
Jakarta,2025-12-09 20:00:00,1.68,4.26,108.8,0.8,39.16,0.18,1.0,Good
Jakarta,2025-12-09 21:00:00,1.75,4.29,111.27,0.87,38.68,0.17,1.0,Good
Jakarta,2025-12-09 22:00:00,1.95,4.46,118.76,1.05,38.05,0.16,1.0,Good
Jakarta,2025-12-09 23:00:00,1.95,4.24,119.09,1.01,37.81,0.14,1.0,Good
Jakarta,2025-12-10 00:00:00,1.84,3.94,116.08,0.87,37.94,0.14,1.0,Good
Jakarta,2025-12-10 01:00:00,1.85,3.81,116.35,0.72,38.62,0.15,1.0,Good
Jakarta,2025-12-10 02:00:00,1.97,3.83,116.12,0.58,40.37,0.15,1.0,Good
Jakarta,2025-12-10 03:00:00,2.19,3.95,111.6,0.4,42.42,0.14,1.0,Good
Jakarta,2025-12-10 04:00:00,2.49,4.18,105.21,0.26,43.63,0.12,1.0,Good
Jakarta,2025-12-10 05:00:00,2.69,4.33,99.06,0.2,43.39,0.1,1.0,Good
Jakarta,2025-12-10 06:00:00,2.66,4.29,93.71,0.17,42.33,0.09,1.0,Good
Jakarta,2025-12-10 07:00:00,2.42,4.07,89.41,0.17,41.13,0.09,1.0,Good
Jakarta,2025-12-10 08:00:00,2.15,3.85,86.95,0.19,39.92,0.09,1.0,Good
Jakarta,2025-12-10 09:00:00,1.93,3.76,86.93,0.25,38.71,0.1,1.0,Good
Jakarta,2025-12-10 10:00:00,1.8,3.82,89.01,0.37,37.44,0.12,1.0,Good
Jakarta,2025-12-10 11:00:00,1.69,3.91,89.27,0.44,36.5,0.14,1.0,Good
Jakarta,2025-12-10 12:00:00,1.67,4.1,90.23,0.47,35.87,0.15,1.0,Good
Jakarta,2025-12-10 13:00:00,1.87,4.63,98.42,0.61,35.07,0.2,1.0,Good
Jakarta,2025-12-10 14:00:00,2.07,5.14,103.64,0.68,34.83,0.21,1.0,Good
Jakarta,2025-12-10 15:00:00,2.31,5.67,108.78,0.75,34.93,0.21,1.0,Good
Jakarta,2025-12-10 16:00:00,2.59,6.18,114.39,0.83,35.12,0.2,1.0,Good
Jakarta,2025-12-10 17:00:00,2.97,6.78,123.8,0.95,35.45,0.2,1.0,Good
Jakarta,2025-12-10 18:00:00,3.43,7.45,134.78,1.05,35.74,0.18,1.0,Good
Jakarta,2025-12-10 19:00:00,5.03,9.27,181.96,1.75,34.78,0.24,1.0,Good
Jakarta,2025-12-10 20:00:00,8.14,12.8,268.38,3.06,32.98,0.34,1.0,Good
Jakarta,2025-12-10 21:00:00,12.02,17.04,363.31,4.33,31.36,0.42,2.0,Fair
Jakarta,2025-12-10 22:00:00,16.69,22.08,466.21,5.52,29.8,0.49,2.0,Fair
Jakarta,2025-12-10 23:00:00,19.61,24.98,521.9,6.04,29.62,0.54,2.0,Fair
Jakarta,2025-12-11 00:00:00,18.24,23.05,483.83,5.48,31.62,0.59,2.0,Fair
Jakarta,2025-12-11 01:00:00,13.29,17.37,378.57,4.15,34.89,0.57,2.0,Fair
Jakarta,2025-12-11 02:00:00,14.41,18.87,400.5,4.44,37.62,0.74,2.0,Fair
Jakarta,2025-12-11 03:00:00,17.71,22.52,423.83,4.3,46.07,0.89,2.0,Fair
Jakarta,2025-12-11 04:00:00,24.85,29.94,440.15,3.5,61.73,1.0,2.0,Fair
Jakarta,2025-12-11 05:00:00,31.4,36.44,418.92,2.33,74.77,0.94,3.0,Moderate
Jakarta,2025-12-11 06:00:00,29.25,33.74,338.34,1.31,75.72,0.66,3.0,Moderate
Jakarta,2025-12-11 07:00:00,18.44,22.17,228.0,0.8,64.27,0.39,2.0,Fair
Jakarta,2025-12-11 08:00:00,14.47,18.26,202.26,1.12,58.78,0.41,2.0,Fair
Jakarta,2025-12-11 09:00:00,12.19,16.14,197.22,1.71,54.92,0.5,2.0,Fair
Jakarta,2025-12-11 10:00:00,10.65,14.9,198.61,2.52,51.07,0.62,2.0,Fair
Jakarta,2025-12-11 11:00:00,9.36,14.05,200.91,3.2,47.47,0.72,1.0,Good
Jakarta,2025-12-11 12:00:00,8.43,13.66,203.66,3.53,43.98,0.77,1.0,Good
Jakarta,2025-12-11 13:00:00,8.31,14.38,221.73,3.76,40.25,0.84,1.0,Good
Jakarta,2025-12-11 14:00:00,8.44,15.35,242.09,3.93,36.59,0.87,1.0,Good
Jakarta,2025-12-11 15:00:00,8.58,16.13,258.26,4.16,33.82,0.87,1.0,Good
Jakarta,2025-12-11 16:00:00,8.85,16.69,275.07,4.51,31.64,0.85,1.0,Good
Jakarta,2025-12-11 17:00:00,9.22,16.97,291.09,4.82,29.64,0.78,1.0,Good
Jakarta,2025-12-11 18:00:00,8.87,16.09,279.98,4.61,29.15,0.62,1.0,Good
Jakarta,2025-12-11 19:00:00,5.08,11.02,161.28,2.14,34.24,0.31,1.0,Good
Jakarta,2025-12-11 20:00:00,4.05,9.81,128.13,1.45,36.23,0.23,1.0,Good
Jakarta,2025-12-11 21:00:00,3.72,9.41,116.94,1.17,37.29,0.2,1.0,Good
Jakarta,2025-12-11 22:00:00,3.52,8.69,112.01,1.03,38.02,0.18,1.0,Good
Jakarta,2025-12-11 23:00:00,3.31,7.73,106.24,0.85,38.77,0.16,1.0,Good
Jakarta,2025-12-12 00:00:00,3.17,7.09,100.72,0.72,39.59,0.16,1.0,Good
Jakarta,2025-12-12 01:00:00,3.15,7.17,98.26,0.66,40.2,0.17,1.0,Good
Jakarta,2025-12-12 02:00:00,3.2,7.76,96.42,0.59,40.95,0.18,1.0,Good
Jakarta,2025-12-12 03:00:00,3.28,8.53,93.36,0.46,42.0,0.18,1.0,Good
Jakarta,2025-12-12 04:00:00,3.4,9.36,89.42,0.25,43.91,0.17,1.0,Good
Jakarta,2025-12-12 05:00:00,3.68,10.59,86.08,0.18,44.76,0.16,1.0,Good
Jakarta,2025-12-12 06:00:00,4.01,12.2,83.37,0.16,44.67,0.16,1.0,Good
Jakarta,2025-12-12 07:00:00,4.27,14.0,81.12,0.18,44.11,0.17,1.0,Good
Jakarta,2025-12-12 08:00:00,4.42,15.51,78.99,0.19,43.27,0.17,1.0,Good
Jakarta,2025-12-12 09:00:00,4.5,16.41,77.83,0.19,42.84,0.18,1.0,Good
Jakarta,2025-12-12 10:00:00,4.57,17.31,77.66,0.24,42.4,0.19,1.0,Good
Jakarta,2025-12-12 11:00:00,4.59,17.98,78.48,0.31,41.78,0.2,1.0,Good
Jakarta,2025-12-12 12:00:00,4.63,18.48,79.66,0.34,41.24,0.21,1.0,Good
Jakarta,2025-12-12 13:00:00,4.79,18.64,84.87,0.44,40.75,0.23,1.0,Good
Jakarta,2025-12-12 14:00:00,4.99,19.29,88.21,0.56,40.43,0.26,1.0,Good
Jakarta,2025-12-12 15:00:00,5.12,20.09,90.93,0.66,40.25,0.28,2.0,Fair
Jakarta,2025-12-12 16:00:00,5.32,18.94,108.1,1.22,39.04,0.39,1.0,Good
Jakarta,2025-12-12 17:00:00,5.82,17.62,142.35,2.28,37.0,0.58,1.0,Good
Jakarta,2025-12-12 18:00:00,6.46,17.48,176.74,3.32,35.26,0.76,1.0,Good
Jakarta,2025-12-12 19:00:00,6.75,17.2,194.27,3.83,34.56,0.82,1.0,Good
Jakarta,2025-12-12 20:00:00,6.72,16.75,196.41,3.83,34.38,0.76,1.0,Good
Jakarta,2025-12-12 21:00:00,6.4,16.23,185.12,3.43,34.8,0.65,1.0,Good
Jakarta,2025-12-12 22:00:00,5.3,14.78,145.33,2.2,37.15,0.44,1.0,Good
Jakarta,2025-12-12 23:00:00,4.65,13.93,122.41,1.5,38.41,0.31,1.0,Good
